timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
3228,2022-03-25T10:32:54,1,FOLLOW,19.018602406733706,111.126387133386,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66734.4941326118,1265.5058673885715,0.0,10000.001464822173,0.0,41233.58202721209,0.9331120280841193,41233.58202721209,6.0,1,2
3229,2022-03-25T10:32:55,0,HEAD,26.81576764492394,113.37120744486323,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66113.81489711747,1886.1851028824483,0.0,30000.001264552622,0.0,46629.37663958642,0.8166428710826028,46629.37663958642,6.0,1,2
3229,2022-03-25T10:32:55,1,FOLLOW,19.017781126268257,111.12569799725036,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66734.07893914275,1265.9210608576198,0.0,10000.001464822173,0.0,41233.36241558251,0.9331120280841193,41233.36241558251,6.0,1,2
3230,2022-03-25T10:32:56,0,HEAD,26.81758973635818,113.37100579595653,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66113.28473843502,1886.7152615648977,0.0,30000.001264552622,0.0,46629.18909117147,0.8166428710826028,46629.18909117147,6.0,1,2
3230,2022-03-25T10:32:56,1,FOLLOW,19.01695984580281,111.12500886111471,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66733.66374788503,1266.3362521153456,0.0,10000.001464822173,0.0,41233.142806488926,0.9331120280841193,41233.142806488926,6.0,1,2
3231,2022-03-25T10:32:57,0,HEAD,26.81941182779242,113.37080414704984,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66112.7545818849,1887.2454181150083,0.0,30000.001264552622,0.0,46629.001545014784,0.8166428710826028,46629.001545014784,6.0,1,2
3231,2022-03-25T10:32:57,1,FOLLOW,19.01613856533736,111.12431972497906,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66733.2485588386,1266.7514411617744,0.0,10000.001464822173,0.0,41232.92319993129,0.9331120280841193,41232.92319993129,6.0,1,2
3232,2022-03-25T10:32:58,0,HEAD,26.821233919226657,113.37060249814314,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66112.22442746711,1887.7755725328059,0.0,30000.001264552622,0.0,46628.81400111633,0.8166428710826028,46628.81400111633,6.0,1,2
3232,2022-03-25T10:32:58,1,FOLLOW,19.015317284871912,111.12363058884341,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66732.83337200344,1267.166627996932,0.0,10000.001464822173,0.0,41232.70359590955,0.9331120280841193,41232.70359590955,6.0,1,2
3233,2022-03-25T10:32:59,0,HEAD,26.823056010660896,113.37040084923645,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66111.6942751816,1888.305724818316,0.0,30000.001264552622,0.0,46628.62645947608,0.8166428710826028,46628.62645947608,6.0,1,2
3233,2022-03-25T10:32:59,1,FOLLOW,19.014496004406464,111.12294145270776,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66732.41818737953,1267.5818126208435,0.0,10000.001464822173,0.0,41232.48399442369,0.9331120280841193,41232.48399442369,6.0,1,2
3234,2022-03-25T10:33:00,0,HEAD,26.824878102095134,113.37019920032975,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66111.16412502834,1888.8358749715646,0.0,30000.001264552622,0.0,46628.438920094006,0.8166428710826028,46628.438920094006,6.0,1,2
3234,2022-03-25T10:33:00,1,FOLLOW,19.013674723941016,111.12225231657212,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66732.00300496684,1267.9969950335349,0.0,10000.001464822173,0.0,41232.26439547367,0.9331120280841193,41232.26439547367,6.0,1,2
3235,2022-03-25T10:33:01,0,HEAD,26.826700193529373,113.36999755142305,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66110.63397700732,1889.3660229925772,0.0,30000.001264552622,0.0,46628.251382970084,0.8166428710826028,46628.251382970084,6.0,1,2
3235,2022-03-25T10:33:01,1,FOLLOW,19.012853443475567,111.12156318043647,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66731.58782476535,1268.4121752350313,0.0,10000.001464822173,0.0,41232.044799059455,0.9331120280841193,41232.044799059455,6.0,1,2
3236,2022-03-25T10:33:02,0,HEAD,26.82852228496361,113.36979590251636,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66110.10383111853,1889.8961688813795,0.0,30000.001264552622,0.0,46628.063848104284,0.8166428710826028,46628.063848104284,6.0,1,2
3236,2022-03-25T10:33:02,1,FOLLOW,19.01203216301012,111.12087404430082,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66731.17264677501,1268.8273532253586,0.0,10000.001464822173,0.0,41231.82520518101,0.9331120280841193,41231.82520518101,6.0,1,2
3237,2022-03-25T10:33:03,0,HEAD,26.83034437639785,113.36959425360966,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66109.5736873619,1890.4263126379972,0.0,30000.001264552622,0.0,46627.87631549657,0.8166428710826028,46627.87631549657,6.0,1,2
3237,2022-03-25T10:33:03,1,FOLLOW,19.01121088254467,111.12018490816517,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66730.75747099583,1269.2425290045421,0.0,10000.001464822173,0.0,41231.60561383831,0.9331120280841193,41231.60561383831,6.0,1,2
3238,2022-03-25T10:33:04,0,HEAD,26.83216646783209,113.36939260470297,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66109.04354573744,1890.956454262456,0.0,30000.001264552622,0.0,46627.68878514693,0.8166428710826028,46627.68878514693,6.0,1,2
3238,2022-03-25T10:33:04,1,FOLLOW,19.010389602079222,111.11949577202952,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66730.34229742776,1269.6577025726074,0.0,10000.001464822173,0.0,41231.38602503129,0.9331120280841193,41231.38602503129,6.0,1,2
3239,2022-03-25T10:33:05,0,HEAD,26.833988559266327,113.36919095579627,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66108.51340624511,1891.4865937547816,0.0,30000.001264552622,0.0,46627.50125705534,0.8166428710826028,46627.50125705534,6.0,1,2
3239,2022-03-25T10:33:05,1,FOLLOW,19.009568321613774,111.11880663589388,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66729.92712607079,1270.0728739295798,0.0,10000.001464822173,0.0,41231.166438759945,0.9331120280841193,41231.166438759945,6.0,1,2
3240,2022-03-25T10:33:06,0,HEAD,26.835810650700566,113.36898930688957,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66107.9832688849,1892.0167311149994,0.0,30000.001264552622,0.0,46627.31373122175,0.8166428710826028,46627.31373122175,6.0,1,2
3240,2022-03-25T10:33:06,1,FOLLOW,19.008747041148325,111.11811749975823,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66729.51195692488,1270.4880430754852,0.0,10000.001464822173,0.0,41230.94685502422,0.9331120280841193,41230.94685502422,6.0,1,2
3241,2022-03-25T10:33:07,0,HEAD,26.837632742134804,113.36878765798288,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66107.45313365676,1892.5468663431354,0.0,30000.001264552622,0.0,46627.126207646164,0.8166428710826028,46627.126207646164,6.0,1,2
3241,2022-03-25T10:33:07,1,FOLLOW,19.007925760682877,111.11742836362258,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66729.09678999001,1270.9032100103489,0.0,10000.001464822173,0.0,41230.72727382409,0.9331120280841193,41230.72727382409,6.0,1,2
3242,2022-03-25T10:33:08,0,HEAD,26.839454833569043,113.36858600907618,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66106.92300056068,1893.0769994392151,0.0,30000.001264552622,0.0,46626.938686328525,0.8166428710826028,46626.938686328525,6.0,1,2
3242,2022-03-25T10:33:08,1,FOLLOW,19.00710448021743,111.11673922748693,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66728.68162526617,1271.3183747341966,0.0,10000.001464822173,0.0,41230.50769515953,0.9331120280841193,41230.50769515953,6.0,1,2
3243,2022-03-25T10:33:09,0,HEAD,26.84127692500328,113.36838436016949,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66106.39286959663,1893.6071304032641,0.0,30000.001264552622,0.0,46626.75116726883,0.8166428710826028,46626.75116726883,6.0,1,2
3243,2022-03-25T10:33:09,1,FOLLOW,19.00628319975198,111.11605009135128,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66728.26646275331,1271.7335372470538,0.0,10000.001464822173,0.0,41230.28811903048,0.9331120280841193,41230.28811903048,6.0,1,2
3244,2022-03-25T10:33:10,0,HEAD,26.84309901643752,113.36818271126279,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66105.86274076458,1894.1372592353082,0.0,30000.001264552622,0.0,46626.56365046703,0.8166428710826028,46626.56365046703,6.0,1,2
3244,2022-03-25T10:33:10,1,FOLLOW,19.00546191928653,111.11536095521564,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66727.85130245141,1272.148697548946,0.0,10000.001464822173,0.0,41230.068545436916,0.9331120280841193,41230.068545436916,6.0,1,2
3245,2022-03-25T10:33:11,0,HEAD,26.84492110787176,113.3679810623561,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66105.33261406452,1894.6673859353732,0.0,30000.001264552622,0.0,46626.376135923114,0.8166428710826028,46626.376135923114,6.0,1,2
3245,2022-03-25T10:33:11,1,FOLLOW,19.004640638821083,111.11467181907999,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66727.43614436046,1272.5638556398987,0.0,10000.001464822173,0.0,41229.84897437881,0.9331120280841193,41229.84897437881,6.0,1,2
3246,2022-03-25T10:33:12,0,HEAD,26.846743199305998,113.3677794134494,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66104.8024894964,1895.1975105034846,0.0,30000.001264552622,0.0,46626.188623637056,0.8166428710826028,46626.188623637056,6.0,1,2
3246,2022-03-25T10:33:12,1,FOLLOW,19.003819358355635,111.11398268294434,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66727.02098848042,1272.9790115199373,0.0,10000.001464822173,0.0,41229.62940585612,0.9331120280841193,41229.62940585612,6.0,1,2
3247,2022-03-25T10:33:13,0,HEAD,26.848565290740236,113.3675777645427,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66104.27236706021,1895.727632939668,0.0,30000.001264552622,0.0,46626.00111360879,0.8166428710826028,46626.00111360879,6.0,1,2
